,id,district,sq_mt_built,n_rooms,n_bathrooms,buy_price,buy_price_by_area
2620,19122,Valdeacederas,53.0,1,1,195500,3689
2621,19121,Valdeacederas,47.0,1,1,140000,2979
2622,19120,Bellas Vistas,100.0,3,2,330000,3300
2623,19119,Ventilla-Almenara,120.0,3,3,540000,4500
2624,19118,Bellas Vistas,55.0,1,1,170000,3091
2625,19117,Ventilla-Almenara,190.0,3,3,565000,2974
2626,19116,Bellas Vistas,120.0,4,2,329000,2742
2627,19115,Tetuán,250.0,5,3,845000,3380
2628,19114,Tetuán,190.0,4,3,780000,4105
2630,19112,Cuatro Caminos,149.0,4,3,450000,3020
2631,19111,Bellas Vistas,149.0,4,3,450000,3020
2632,19110,Tetuán,66.0,2,1,164900,2498
2633,19109,Ventilla-Almenara,48.0,1,1,210000,4375
2635,19107,Ventilla-Almenara,224.0,5,3,695000,3103
2636,19106,Ventilla-Almenara,46.0,2,1,154900,3367
2637,19105,Cuatro Caminos,74.0,3,1,225000,3041
2638,19104,Ventilla-Almenara,78.0,3,1,310000,3974
2639,19103,Tetuán,60.0,1,1,270000,4500
2640,19102,Bellas Vistas,90.0,1,1,269000,2989
2641,19101,Bellas Vistas,72.0,2,1,239000,3319
2642,19100,Cuatro Caminos,67.0,2,2,395000,5896
2643,19099,Cuzco-Castillejos,85.0,1,1,350000,4118
2644,19098,Tetuán,51.0,1,2,305000,5980
2645,19097,Valdeacederas,104.0,2,1,248000,2385
2646,19096,Valdeacederas,63.0,1,1,199000,3159
2647,19095,Cuzco-Castillejos,66.0,3,1,295000,4470
2648,19094,Cuatro Caminos,49.0,1,1,290000,5918
2649,19093,Valdeacederas,90.0,3,2,259000,2878
2650,19092,Valdeacederas,90.0,3,2,370000,4111
2651,19091,Cuzco-Castillejos,102.0,3,2,425000,4167
2652,19090,Bellas Vistas,100.0,3,2,330000,3300
2653,19089,Ventilla-Almenara,135.0,3,2,325000,2407
2654,19088,Valdeacederas,37.0,1,1,165000,4459
2655,19087,Ventilla-Almenara,160.0,4,3,600000,3750
2656,19086,Cuatro Caminos,180.0,4,2,698000,3878
2657,19085,Cuzco-Castillejos,240.0,9,3,1190000,4958
2658,19084,Bellas Vistas,90.0,3,1,259000,2878
2659,19083,Berruguete,50.0,1,1,196000,3920
2660,19082,Cuatro Caminos,83.0,2,2,325000,3916
2661,19081,Berruguete,50.0,1,1,178000,3560
2662,19080,Valdeacederas,61.0,2,1,295000,4836
2663,19079,Valdeacederas,80.0,2,1,339500,4244
2664,19078,Cuzco-Castillejos,108.0,2,2,550000,5093
2665,19077,Cuatro Caminos,120.0,4,2,530000,4417
2666,19076,Valdeacederas,100.0,3,2,279000,2790
2667,19075,Ventilla-Almenara,75.0,3,1,360000,4800
2668,19074,Cuzco-Castillejos,140.0,3,1,690000,4929
2669,19073,Cuatro Caminos,100.0,3,2,565000,5650
2670,19072,Cuzco-Castillejos,301.0,5,3,935000,3106
2671,19071,Cuzco-Castillejos,124.0,3,2,449900,3628
2672,19070,Ventilla-Almenara,70.0,2,1,170000,2429
2673,19069,Tetuán,140.0,2,1,240000,1714
2674,19068,Tetuán,249.0,4,3,1050000,4217
2675,19067,Ventilla-Almenara,235.0,5,3,699000,2974
2676,19066,Valdeacederas,136.0,3,2,370000,2721
2677,19065,Berruguete,51.0,1,1,180000,3529
2678,19064,Valdeacederas,72.0,2,2,189000,2625
2679,19063,Bellas Vistas,100.0,3,3,235000,2350
2680,19062,Berruguete,76.0,2,1,226000,2974
2681,19061,Cuatro Caminos,205.0,4,4,970000,4732
2682,19060,Tetuán,103.0,2,1,360000,3495
2683,19059,Tetuán,350.0,6,4,1100000,3143
2684,19058,Bellas Vistas,57.0,1,1,168000,2947
2685,19057,Valdeacederas,78.0,2,2,385000,4936
2686,19056,Cuatro Caminos,70.0,3,1,309000,4414
2688,19054,Valdeacederas,93.0,2,3,189000,2032
2689,19053,Bellas Vistas,80.0,3,1,190000,2375
2690,19052,Valdeacederas,75.0,3,2,295000,3933
2691,19051,Bellas Vistas,70.0,3,1,309000,4414
2692,19050,Ventilla-Almenara,254.0,4,2,420000,1654
2693,19049,Ventilla-Almenara,224.0,5,4,690500,3083
2694,19048,Cuatro Caminos,360.0,5,4,1800000,5000
2695,19047,Valdeacederas,77.0,2,1,170000,2208
2696,19046,Cuzco-Castillejos,147.0,4,2,795000,5408
2697,19045,Cuzco-Castillejos,195.0,5,4,1000000,5128
2698,19044,Berruguete,69.0,3,1,220000,3188
2699,19043,Cuatro Caminos,203.0,4,4,1575000,7759
2700,19042,Tetuán,66.0,1,1,425000,6439
2701,19041,Berruguete,250.0,4,5,625000,2500
2702,19040,Tetuán,172.0,3,2,725000,4215
2703,19039,Tetuán,226.0,4,2,925000,4093
2704,19038,Tetuán,124.0,3,2,830000,6694
2705,19037,Tetuán,320.0,5,3,999000,3122
2706,19036,Tetuán,215.0,4,3,880000,4093
2707,19035,Cuatro Caminos,250.0,5,3,745000,2980
2708,19034,Cuatro Caminos,135.0,3,2,799000,5919
2709,19033,Berruguete,80.0,3,2,199500,2494
2710,19032,Cuzco-Castillejos,280.0,4,3,1150000,4107
2711,19031,Tetuán,165.0,4,3,790000,4788
2712,19030,Tetuán,200.0,4,2,1100000,5500
2713,19029,Tetuán,335.0,5,4,990000,2955
2714,19028,Tetuán,197.0,4,3,850000,4315
2715,19027,Tetuán,90.0,2,1,203000,2256
2716,19026,Valdeacederas,44.0,1,1,170000,3864
2717,19025,Tetuán,80.0,2,1,374000,4675
2718,19024,Bellas Vistas,262.0,8,3,700000,2672
2719,19023,Berruguete,73.0,2,2,280000,3836
2720,19022,Tetuán,203.0,4,3,479000,2360
2721,19021,Cuatro Caminos,134.0,3,2,560000,4179
2722,19020,Tetuán,86.0,2,2,216000,2512
2723,19019,Tetuán,280.0,5,3,830000,2964
2724,19018,Tetuán,220.0,4,3,985000,4477
2725,19017,Tetuán,205.0,5,3,750000,3659
2726,19016,Tetuán,200.0,5,2,750000,3750
2727,19015,Cuatro Caminos,78.0,2,1,380000,4872
2728,19014,Bellas Vistas,262.0,8,3,700000,2672
2729,19013,Bellas Vistas,135.0,5,2,363000,2689
2734,19008,Valdeacederas,78.0,1,2,260000,3333
2735,19007,Cuzco-Castillejos,101.0,3,2,415000,4109
2736,19006,Ventilla-Almenara,79.0,3,1,359000,4544
2737,19005,Cuatro Caminos,57.0,1,1,257000,4509
2738,19004,Bellas Vistas,90.0,3,1,292000,3244
2739,19003,Tetuán,398.0,7,5,2300000,5779
2740,19002,Tetuán,233.0,4,3,850000,3648
2741,19001,Tetuán,246.0,5,3,800000,3252
2742,19000,Tetuán,87.0,3,1,259000,2977
2743,18999,Cuatro Caminos,149.0,4,3,815000,5470
2744,18998,Bellas Vistas,55.0,1,1,295000,5364
2745,18997,Cuatro Caminos,45.0,1,1,349000,7756
2746,18996,Bellas Vistas,55.0,1,1,295000,5364
2749,18993,Bellas Vistas,100.0,4,2,375000,3750
2750,18992,Berruguete,58.0,2,1,149900,2584
2751,18991,Berruguete,49.0,2,1,114000,2327
2752,18990,Cuatro Caminos,73.0,3,1,275000,3767
2753,18989,Ventilla-Almenara,80.0,1,1,325000,4062
2754,18988,Cuatro Caminos,101.0,5,1,450000,4455
2755,18987,Cuatro Caminos,73.0,3,1,275000,3767
2756,18986,Tetuán,89.0,3,1,280000,3146
2757,18985,Ventilla-Almenara,86.0,3,2,250000,2907
2758,18984,Cuzco-Castillejos,223.0,3,2,825000,3700
2759,18983,Cuatro Caminos,46.0,2,1,200000,4348
2760,18982,Bellas Vistas,48.0,2,1,135000,2812
2761,18981,Berruguete,78.0,2,1,250000,3205
2762,18980,Cuatro Caminos,162.0,3,2,829000,5117
2763,18979,Bellas Vistas,100.0,3,2,330000,3300
2764,18978,Cuatro Caminos,100.0,3,2,330000,3300
2765,18977,Cuatro Caminos,270.0,5,3,845000,3130
2766,18976,Cuatro Caminos,49.0,1,1,187000,3816
2767,18975,Valdeacederas,91.0,3,2,390000,4286
2768,18974,Valdeacederas,78.0,2,1,285000,3654
2769,18973,Ventilla-Almenara,73.0,3,1,185000,2534
2770,18972,Berruguete,82.0,2,1,355000,4329
2771,18971,Tetuán,119.0,4,1,510000,4286
2772,18970,Tetuán,138.0,3,2,599000,4341
2773,18969,Tetuán,232.0,5,2,950000,4095
2774,18968,Tetuán,175.0,3,3,720000,4114
2775,18967,Tetuán,239.0,6,2,999000,4180
2776,18966,Cuatro Caminos,145.0,2,2,775000,5345
2778,18964,Cuatro Caminos,26.0,1,1,174000,6692
2779,18963,Cuatro Caminos,81.0,1,1,230000,2840
2780,18962,Cuatro Caminos,275.0,3,4,1475000,5364
2781,18961,Cuzco-Castillejos,82.0,2,1,395000,4817
2782,18960,Bellas Vistas,45.0,1,1,187000,4156
2784,18958,Bellas Vistas,70.0,1,1,298000,4257
2785,18957,Berruguete,112.0,3,1,259470,2317
2786,18956,Cuatro Caminos,169.0,4,3,560000,3314
2788,18954,Valdeacederas,86.0,2,1,275000,3198
2789,18953,Cuatro Caminos,63.0,2,2,499000,7921
2790,18952,Valdeacederas,136.0,3,2,675000,4963
2791,18951,Valdeacederas,92.0,2,2,441000,4793
2792,18950,Valdeacederas,112.0,2,2,548000,4893
2793,18949,Valdeacederas,102.0,2,2,518000,5078
2794,18948,Valdeacederas,93.0,2,2,462000,4968
2795,18947,Valdeacederas,146.0,3,2,698000,4781
2796,18946,Valdeacederas,112.0,2,2,516000,4607
2797,18945,Valdeacederas,80.0,1,1,364000,4550
2798,18944,Valdeacederas,97.0,2,2,448000,4619
2799,18943,Valdeacederas,61.0,1,1,307000,5033
2800,18942,Berruguete,56.0,3,1,175000,3125
2801,18941,Cuzco-Castillejos,42.0,1,1,243000,5786
2802,18940,Tetuán,55.0,2,1,192000,3491
2803,18939,Tetuán,63.0,3,1,91000,1444
2804,18938,Valdeacederas,146.0,3,2,698000,4781
2805,18937,Tetuán,88.0,2,1,530000,6023
2806,18936,Valdeacederas,78.0,1,1,418000,5359
2807,18935,Valdeacederas,79.0,1,1,432000,5468
2808,18934,Valdeacederas,112.0,2,2,623000,5562
2809,18933,Tetuán,111.0,3,2,550000,4955
2810,18932,Tetuán,180.0,4,3,950000,5278
2811,18931,Tetuán,173.0,4,2,660000,3815
2812,18930,Bellas Vistas,114.0,3,2,510000,4474
2813,18929,Bellas Vistas,52.0,1,1,241000,4635
2814,18928,Bellas Vistas,37.0,1,1,230000,6216
2815,18927,Tetuán,160.0,4,2,730000,4562
2816,18926,Tetuán,200.0,4,2,950000,4750
2817,18925,Tetuán,274.0,5,3,1150000,4197
2818,18924,Tetuán,26.0,1,1,140000,5385
2819,18923,Valdeacederas,55.0,2,1,279000,5073
2820,18922,Valdeacederas,73.0,3,1,179990,2466
2821,18921,Valdeacederas,83.0,1,1,210000,2530
2822,18920,Cuatro Caminos,77.0,1,2,179900,2336
2823,18919,Valdeacederas,102.0,2,1,379000,3716
2824,18918,Cuatro Caminos,70.0,2,1,269000,3843
2825,18917,Valdeacederas,130.0,2,2,395000,3038
2826,18916,Valdeacederas,66.0,2,1,220000,3333
2827,18915,Berruguete,42.0,1,1,149000,3548
2828,18914,Berruguete,109.0,3,2,650000,5963
2829,18913,Berruguete,295.0,3,2,445000,1508
2830,18912,Bellas Vistas,41.0,2,1,142000,3463
2831,18911,Cuzco-Castillejos,56.0,1,1,380000,6786
2833,18909,Cuatro Caminos,80.0,2,2,325000,4062
2834,18908,Bellas Vistas,84.0,3,2,379000,4512
2835,18907,Valdeacederas,72.0,3,1,189000,2625
2836,18906,Bellas Vistas,100.0,3,2,330000,3300
2837,18905,Cuzco-Castillejos,92.0,4,2,348000,3783
2838,18904,Valdeacederas,71.0,3,1,195000,2746
2839,18903,Cuzco-Castillejos,92.0,4,2,348000,3783
2840,18902,Berruguete,55.0,1,1,218000,3964
2841,18901,Valdeacederas,65.0,2,1,210000,3231
2842,18900,Valdeacederas,71.0,3,1,195000,2746
2843,18899,Berruguete,54.0,2,1,165000,3056
2844,18898,Cuzco-Castillejos,220.0,4,3,849000,3859
2845,18897,Valdeacederas,69.0,2,2,240000,3478
2846,18896,Berruguete,90.0,3,2,277000,3078
2847,18895,Tetuán,208.0,4,3,1400000,6731
2848,18894,Bellas Vistas,53.0,2,1,168000,3170
2849,18893,Cuzco-Castillejos,148.0,3,2,448000,3027
2850,18892,Valdeacederas,60.0,2,1,235000,3917
2851,18891,Ventilla-Almenara,55.0,2,1,160000,2909
2852,18890,Valdeacederas,76.0,2,1,195000,2566
2853,18889,Berruguete,70.0,2,1,180000,2571
2854,18888,Cuatro Caminos,35.0,1,1,160000,4571
2855,18887,Berruguete,112.0,2,1,259470,2317
2856,18886,Cuzco-Castillejos,124.0,3,2,449000,3621
2857,18885,Cuzco-Castillejos,129.0,3,2,515000,3992
2858,18884,Valdeacederas,74.0,3,1,189000,2554
2859,18883,Berruguete,75.0,3,2,300000,4000
2860,18882,Cuatro Caminos,102.0,3,1,270000,2647
2861,18881,Cuatro Caminos,240.0,4,3,1200000,5000
2862,18880,Cuatro Caminos,67.0,2,1,335000,5000
2864,18878,Bellas Vistas,78.0,3,1,390000,5000
2865,18877,Ventilla-Almenara,50.0,1,1,230000,4600
2866,18876,Ventilla-Almenara,232.0,5,3,830000,3578
2867,18875,Tetuán,127.0,3,2,630000,4961
2868,18874,Cuzco-Castillejos,70.0,2,1,175000,2500
2869,18873,Ventilla-Almenara,232.0,5,3,890000,3836
2870,18872,Tetuán,31.0,2,1,144200,4652
2871,18871,Bellas Vistas,30.0,2,1,125000,4167
2872,18870,Cuatro Caminos,43.0,2,1,135000,3140
2873,18869,Cuatro Caminos,87.0,3,2,380000,4368
2874,18868,Cuzco-Castillejos,56.0,1,1,298000,5321
2875,18867,Valdeacederas,64.0,2,1,235000,3672
2876,18866,Cuatro Caminos,58.0,2,1,335000,5776
2877,18865,Cuatro Caminos,140.0,3,2,600000,4286
2878,18864,Bellas Vistas,57.0,2,1,225000,3947
2879,18863,Bellas Vistas,46.0,1,1,222000,4826
2880,18862,Cuzco-Castillejos,135.0,2,1,689000,5104
2881,18861,Bellas Vistas,42.0,2,1,210000,5000
2882,18860,Bellas Vistas,75.0,3,1,318000,4240
2883,18859,Berruguete,58.0,2,1,227500,3922
2884,18858,Tetuán,86.0,3,1,325000,3779
2885,18857,Valdeacederas,77.0,2,1,279000,3623
2886,18856,Bellas Vistas,48.0,2,1,150000,3125
2887,18855,Cuzco-Castillejos,65.0,1,1,348000,5354
2888,18854,Valdeacederas,48.0,1,1,183000,3812
2889,18853,Bellas Vistas,42.0,2,1,195000,4643
2890,18852,Bellas Vistas,42.0,2,1,175000,4167
2891,18851,Valdeacederas,48.0,1,1,198000,4125
2892,18850,Bellas Vistas,45.0,2,1,159000,3533
2893,18849,Bellas Vistas,43.0,1,1,195000,4535
2894,18848,Ventilla-Almenara,60.0,2,1,156000,2600
2895,18847,Berruguete,50.0,1,1,220000,4400
2896,18846,Berruguete,86.0,3,2,405000,4709
2897,18845,Cuzco-Castillejos,280.0,4,4,875000,3125
2898,18844,Berruguete,48.0,1,1,167000,3479
2899,18843,Berruguete,45.0,1,1,162000,3600
2900,18842,Berruguete,43.0,1,1,157000,3651
2901,18841,Berruguete,146.0,3,2,320000,2192
2902,18840,Berruguete,48.0,1,1,162000,3375
2903,18839,Cuatro Caminos,72.0,3,2,345000,4792
2904,18838,Cuatro Caminos,26.0,1,1,174000,6692
2905,18837,Ventilla-Almenara,73.0,1,1,358000,4904
2906,18836,Valdeacederas,51.0,1,1,128800,2525
2907,18835,Berruguete,86.0,3,2,220000,2558
2909,18833,Bellas Vistas,144.0,4,3,680000,4722
2910,18832,Bellas Vistas,64.0,2,1,295000,4609
2911,18831,Ventilla-Almenara,191.0,4,2,710000,3717
2912,18830,Bellas Vistas,77.0,2,2,299000,3883
2913,18829,Cuzco-Castillejos,400.0,4,4,2780000,6950
2914,18828,Cuatro Caminos,96.0,3,2,430000,4479
2915,18827,Cuzco-Castillejos,63.0,2,2,160000,2540
2916,18826,Tetuán,92.0,3,2,365000,3967
2917,18825,Cuzco-Castillejos,67.0,1,1,330000,4925
2918,18824,Tetuán,224.0,4,3,1100000,4911
2919,18823,Cuatro Caminos,91.0,4,2,390000,4286
2920,18822,Tetuán,164.0,4,2,635000,3872
2921,18821,Valdeacederas,103.0,2,2,522000,5068
2922,18820,Cuatro Caminos,88.0,3,2,360000,4091
2923,18819,Tetuán,55.0,2,1,163000,2964
2924,18818,Valdeacederas,69.0,2,1,298000,4319
2925,18817,Tetuán,177.0,3,3,1050000,5932
2926,18816,Tetuán,208.0,5,3,730000,3510
2927,18815,Bellas Vistas,30.0,2,1,125000,4167
2928,18814,Valdeacederas,55.0,1,1,255000,4636
2929,18813,Bellas Vistas,42.0,1,1,195000,4643
2930,18812,Cuzco-Castillejos,117.0,2,2,630000,5385
2931,18811,Cuatro Caminos,50.0,1,1,211000,4220
2932,18810,Valdeacederas,82.0,1,1,250000,3049
2933,18809,Bellas Vistas,65.0,1,1,180000,2769
2934,18808,Valdeacederas,40.0,1,1,179000,4475
2935,18807,Berruguete,42.0,1,1,140000,3333
2936,18806,Cuatro Caminos,120.0,4,2,519999,4333
2937,18805,Cuzco-Castillejos,135.0,2,1,690990,5118
2938,18804,Cuzco-Castillejos,88.0,3,1,245000,2784
2939,18803,Cuzco-Castillejos,135.0,3,2,630000,4667
2940,18802,Ventilla-Almenara,210.0,5,3,700000,3333
2941,18801,Tetuán,345.0,5,4,1240000,3594
2942,18800,Tetuán,80.0,3,1,235000,2938
2943,18799,Cuatro Caminos,90.0,1,1,370000,4111
2944,18798,Berruguete,74.0,1,1,310000,4189
2945,18797,Berruguete,79.0,3,1,217000,2747
2946,18796,Valdeacederas,40.0,1,1,165000,4125
2947,18795,Bellas Vistas,88.0,2,2,338379,3845
2948,18794,Cuatro Caminos,117.0,2,2,455000,3889
2949,18793,Valdeacederas,48.0,2,1,149000,3104
2950,18792,Cuatro Caminos,60.0,1,1,360000,6000
2951,18791,Valdeacederas,41.0,1,1,170000,4146
2952,18790,Valdeacederas,55.0,2,1,279000,5073
2953,18789,Berruguete,63.0,2,1,215000,3413
2954,18788,Cuzco-Castillejos,163.0,3,2,730000,4479
2955,18787,Cuzco-Castillejos,56.0,2,1,260000,4643
2957,18785,Bellas Vistas,63.0,2,1,295000,4683
2958,18784,Valdeacederas,65.0,2,1,265000,4077
2959,18783,Bellas Vistas,80.0,2,2,349000,4362
2960,18782,Bellas Vistas,60.0,2,1,239000,3983
2961,18781,Berruguete,68.0,2,1,300000,4412
2962,18780,Tetuán,280.0,5,4,980000,3500
2963,18779,Valdeacederas,65.0,2,2,390000,6000
2964,18778,Cuatro Caminos,57.0,1,1,360000,6316
2965,18777,Cuatro Caminos,25.0,1,1,174000,6960
2966,18776,Cuatro Caminos,200.0,6,4,850000,4250
2967,18775,Cuatro Caminos,214.0,5,3,900000,4206
2968,18774,Valdeacederas,80.0,2,2,289000,3612
2969,18773,Valdeacederas,97.0,2,2,395000,4072
2970,18772,Valdeacederas,80.0,1,1,225000,2812
2972,18770,Cuatro Caminos,25.0,1,1,174000,6960
2973,18769,Bellas Vistas,51.0,2,1,140000,2745
2974,18768,Berruguete,91.0,3,2,280000,3077
2975,18767,Tetuán,38.0,1,1,145000,3816
2976,18766,Bellas Vistas,78.0,2,1,245000,3141
2977,18765,Tetuán,53.0,1,1,195000,3679
2978,18764,Tetuán,45.0,2,1,249000,5533
2979,18763,Tetuán,95.0,3,3,410000,4316
2980,18762,Cuzco-Castillejos,83.0,4,3,435000,5241
2981,18761,Valdeacederas,101.0,3,1,220000,2178
2982,18760,Tetuán,68.0,2,2,295000,4338
2983,18759,Tetuán,105.0,4,2,395000,3762
2984,18758,Cuatro Caminos,119.0,4,2,530000,4454
2985,18757,Tetuán,159.0,4,3,598000,3761
2986,18756,Tetuán,110.0,2,2,340000,3091
2987,18755,Tetuán,105.0,3,1,349900,3332
2988,18754,Cuatro Caminos,196.0,4,3,899000,4587
2989,18753,Bellas Vistas,55.0,2,1,230000,4182
2990,18752,Cuatro Caminos,89.0,3,2,558000,6270
2991,18751,Tetuán,130.0,2,2,395000,3038
2992,18750,Cuzco-Castillejos,61.0,2,1,190000,3115
2993,18749,Valdeacederas,92.0,3,1,260000,2826
2994,18748,Tetuán,152.0,3,3,508000,3342
2995,18747,Berruguete,112.0,3,2,270000,2411
2996,18746,Bellas Vistas,34.0,1,1,131250,3860
2997,18745,Bellas Vistas,52.0,2,1,230000,4423
2998,18744,Valdeacederas,50.0,1,1,140000,2800
2999,18743,Bellas Vistas,57.0,3,1,199000,3491
3000,18742,Cuatro Caminos,60.0,2,1,226500,3775
3001,18741,Valdeacederas,36.0,1,1,145000,4028
3002,18740,Cuatro Caminos,60.0,2,1,180000,3000
3003,18739,Bellas Vistas,70.0,2,1,230000,3286
3005,18737,Berruguete,65.0,3,1,99000,1523
3006,18736,Tetuán,69.0,1,1,230000,3333
3008,18734,Cuzco-Castillejos,55.0,1,1,297000,5400
3009,18733,Cuatro Caminos,230.0,5,3,825000,3587
3010,18732,Berruguete,47.0,1,1,180000,3830
3011,18731,Cuzco-Castillejos,30.0,1,1,179900,5997
3012,18730,Bellas Vistas,112.0,3,2,415000,3705
3013,18729,Valdeacederas,87.0,1,2,295000,3391
3014,18728,Valdeacederas,87.0,2,2,295000,3391
3015,18727,Cuzco-Castillejos,80.0,2,2,270000,3375
3016,18726,Cuatro Caminos,244.0,4,3,1200000,4918
3017,18725,Ventilla-Almenara,102.0,3,2,495000,4853
3018,18724,Ventilla-Almenara,54.0,2,1,158000,2926
3019,18723,Cuzco-Castillejos,145.0,4,2,595000,4103
3020,18722,Berruguete,89.0,3,1,215000,2416
3021,18721,Bellas Vistas,163.0,4,2,619000,3798
3022,18720,Cuatro Caminos,110.0,4,2,335000,3045
3023,18719,Cuatro Caminos,55.0,1,1,425000,7727
3024,18718,Berruguete,50.0,2,1,199999,4000
3026,18716,Cuatro Caminos,120.0,4,3,530000,4417
3027,18715,Bellas Vistas,39.0,1,1,138000,3538
3028,18714,Cuatro Caminos,73.0,2,1,449000,6151
3029,18713,Cuatro Caminos,75.0,1,1,370000,4933
3030,18712,Tetuán,89.0,3,2,365000,4101
3031,18711,Bellas Vistas,125.0,7,2,430000,3440
3032,18710,Tetuán,64.0,2,1,295000,4609
3033,18709,Valdeacederas,155.0,4,2,210000,1355
3034,18708,Cuatro Caminos,156.0,3,2,725000,4647
3035,18707,Bellas Vistas,60.0,2,1,199500,3325
3036,18706,Valdeacederas,81.0,2,2,336806,4158
3037,18705,Valdeacederas,53.0,1,1,189465,3575
3038,18704,Valdeacederas,53.0,1,1,238896,4507
3039,18703,Tetuán,48.0,2,1,143000,2979
3040,18702,Cuatro Caminos,100.0,2,2,390000,3900
3041,18701,Berruguete,57.0,2,1,184000,3228
3042,18700,Cuatro Caminos,192.0,3,2,630000,3281
3043,18699,Cuzco-Castillejos,72.0,1,1,258000,3583
3044,18698,Berruguete,105.0,3,2,330000,3143
3045,18697,Bellas Vistas,65.0,2,1,220000,3385
3046,18696,Tetuán,93.0,2,1,350000,3763
3047,18695,Tetuán,114.0,3,1,240000,2105
3048,18694,Tetuán,135.0,5,2,363000,2689
3049,18693,Berruguete,66.0,2,1,235000,3561
3050,18692,Ventilla-Almenara,68.0,3,1,192500,2831
3051,18691,Ventilla-Almenara,125.0,4,2,300000,2400
3052,18690,Cuzco-Castillejos,62.0,1,1,379900,6127
3053,18689,Bellas Vistas,60.0,2,1,174000,2900
3054,18688,Berruguete,50.0,1,1,199000,3980
3055,18687,Valdeacederas,105.0,3,1,350000,3333
3056,18686,Cuatro Caminos,165.0,3,1,276800,1678
3057,18685,Cuzco-Castillejos,88.0,3,1,259000,2943
3058,18684,Tetuán,280.0,5,4,980000,3500
3059,18683,Valdeacederas,68.0,2,1,149000,2191
3060,18682,Ventilla-Almenara,62.0,2,1,130000,2097
3061,18681,Valdeacederas,82.0,3,1,215000,2622
3062,18680,Valdeacederas,90.0,3,1,220000,2444
3063,18679,Tetuán,50.0,2,1,270000,5400
3064,18678,Bellas Vistas,75.0,2,1,195000,2600
3065,18677,Cuzco-Castillejos,89.0,3,2,365000,4101
3066,18676,Cuzco-Castillejos,140.0,3,2,450000,3214
3067,18675,Bellas Vistas,70.0,2,2,250000,3571
3068,18674,Tetuán,71.0,2,1,247000,3479
3069,18673,Cuatro Caminos,141.0,4,3,815000,5780
3070,18672,Tetuán,85.0,3,1,299000,3518
3071,18671,Tetuán,43.0,2,1,147000,3419
3072,18670,Tetuán,90.0,2,2,295000,3278
3073,18669,Valdeacederas,43.0,1,1,167000,3884
3074,18668,Berruguete,185.0,1,1,604000,3265
3075,18667,Valdeacederas,51.0,1,1,185000,3627
3077,18665,Bellas Vistas,37.0,1,1,105000,2838
3078,18664,Valdeacederas,65.0,2,1,190000,2923
3079,18663,Cuatro Caminos,60.0,1,1,395000,6583
3080,18662,Cuzco-Castillejos,114.0,3,2,495000,4342
3081,18661,Bellas Vistas,54.0,2,1,97000,1796
3082,18660,Bellas Vistas,81.0,4,1,278000,3432
3083,18659,Cuatro Caminos,84.0,3,2,325000,3869
3084,18658,Cuatro Caminos,45.0,1,1,299000,6644
3085,18657,Bellas Vistas,105.0,3,1,365000,3476
3086,18656,Bellas Vistas,105.0,4,1,350000,3333
3087,18655,Tetuán,92.0,3,2,365000,3967
3089,18653,Berruguete,40.0,1,1,135000,3375
3090,18652,Berruguete,100.0,3,1,239000,2390
3091,18651,Cuatro Caminos,60.0,2,1,175000,2917
3092,18650,Cuzco-Castillejos,50.0,1,1,250000,5000
3093,18649,Valdeacederas,45.0,1,1,80000,1778
3094,18648,Berruguete,48.0,1,1,195000,4062
3095,18647,Bellas Vistas,42.0,1,1,147000,3500
3096,18646,Valdeacederas,89.0,3,1,279000,3135
3097,18645,Ventilla-Almenara,84.0,2,1,290000,3452
3098,18644,Bellas Vistas,110.0,3,2,315000,2864
3099,18643,Bellas Vistas,31.0,1,1,134000,4323
3100,18642,Cuatro Caminos,55.0,1,1,220000,4000
3101,18641,Berruguete,64.0,2,1,245000,3828
3102,18640,Cuatro Caminos,225.0,2,2,900000,4000
3104,18638,Bellas Vistas,35.0,1,1,165000,4714
3105,18637,Berruguete,60.0,1,1,127000,2117
3106,18636,Cuatro Caminos,174.0,4,3,560000,3218
3107,18635,Cuatro Caminos,206.0,5,3,690000,3350
3108,18634,Bellas Vistas,37.0,1,1,153000,4135
3109,18633,Valdeacederas,72.0,3,1,195000,2708
